date,short__D_eff_entropy_63,short__g_barrier_63,short__sigma_realized_21,short__calm_21,short__Eproxy_bond_rally_63d,short__Eproxy_credit_risk_on_spread,short__Eproxy_usd_weakness_63d,short__E_control,short__phi_ineff,short__SML_E_over_D,short__decreasing_returns,short__T_tension,mid__D_eff_entropy_252,mid__g_barrier_252,mid__sigma_realized_63,mid__calm_63,mid__Eproxy_bond_rally_63d,mid__Eproxy_credit_risk_on_spread,mid__Eproxy_usd_weakness_63d,mid__E_control,mid__phi_ineff,mid__SML_E_over_D,mid__decreasing_returns,mid__T_tension,long__D_eff_entropy_756,long__g_barrier_756,long__sigma_realized_126,long__calm_126,long__Eproxy_bond_rally_63d,long__Eproxy_credit_risk_on_spread,long__Eproxy_usd_weakness_63d,long__E_control,long__phi_ineff,long__SML_E_over_D,long__decreasing_returns,long__T_tension,mem_30d__mem__p_fail,mem_30d__mem__avg_fwd_ret,mem_30d__mem__avg_fwd_dd,mem_30d__mem__mean_dist,mem_30d__mem__min_dist,mem_30d__mem__recurrence,T_comp_pct,asset__mean_corr_63,asset__mean_corr_63_pct,GFL,GFL_pct,M_fin_raw,M_fin_pct
2021-12-14,7.585464123214623,0.1518495856588715,0.2284123736473756,4.378046338957724,0.0045998241177462,-0.4971464836471959,-0.0416440864166354,-0.337680850537901,2.150476352151036,-0.0445168343831844,3.150476352151036,-0.0212967880713952,9.32123726163572,0.1201744364877878,0.1894221856573489,5.279212378093895,0.0045998241177462,-0.4971464836471959,-0.0416440864166354,-0.2776634164804449,-1.8527047546493909,-0.0297882575444536,1.0,-0.0035797870643578,6.526756899936772,0.1809379381608156,0.1768280048235323,5.655212501242872,0.0045998241177462,-0.4971464836471959,-0.0416440864166354,-0.5365081814193933,-3.35411211784806,-0.0822013426917398,1.0,-0.014873341460694,0.04,0.0421702092126757,-0.026752368868873,0.493586165578371,0.3352921559587635,2.025988708176693,28.665934138449085,0.2410021090512075,46.2876254180602,0.2109060203206922,13.58490566037736,2.20621670732052,75.71157495256166
2021-12-15,7.570325933320917,0.1521994507771038,0.2332513621163174,4.287220224802457,-0.0004632846967274,-0.4946041454749101,-0.0356364799254662,-0.2215418339469851,-1.2786964460390946,-0.0292645040128615,1.0,-0.0044540414380218,9.35849397800819,0.1196387772049229,0.1905231356451605,5.248706117116333,-0.0004632846967274,-0.4946041454749101,-0.0356364799254662,-0.2051210476114203,-2.377950962325089,-0.0219181684440102,1.0,-0.0026222628712129,6.532885561381777,0.1807375169969873,0.1766312079871283,5.661513357581405,-0.0004632846967274,-0.4946041454749101,-0.0356364799254662,-0.4632080017191367,11.633349409745351,-0.0709040433446874,12.633349409745351,-0.1618966346910118,0.04,0.0428661181082221,-0.0268173521480643,0.4022042959894809,0.2743993656295916,2.4862986484357568,24.167522119001184,0.2392682527530869,43.98395721925134,0.1905542418550068,8.851224105461393,2.2555499912793477,77.27272727272727
2021-12-16,7.656832239537151,0.1502216012833326,0.2350088806986406,4.255158164557833,0.0047204575949271,-0.4952419579780418,-0.0283382765434372,-0.1053937408700871,-3.622603426503342,-0.013764666305241,1.0,-0.002067750213504,9.381170161906434,0.1193150812462901,0.1902048868234936,5.257488196678659,0.0047204575949271,-0.4952419579780418,-0.0283382765434372,-0.1031913000935343,11.606548395401797,-0.0109998324518788,12.606548395401797,-0.0165454127886272,6.545431797469763,0.1803286082524697,0.1754821048742085,5.698586438377687,0.0047204575949271,-0.4952419579780418,-0.0283382765434372,-0.349560169439669,3.0655073488198377,-0.0534052114087789,4.065507348819837,-0.039152817487577,0.0,0.0442407685662908,-0.0242572334205503,0.3357169033674548,0.2584750080167485,2.978700169668734,22.661715414329837,0.2330597812985536,36.53974615898464,0.1523954962681236,6.015037593984962,2.2577208285809527,77.50472589792061
2021-12-17,7.892239815151421,0.1450907143931298,0.2368714580389224,4.2216988321940105,0.0036708514760315,-0.4985027351676967,-0.0346118338110659,-0.2721781344291408,4.984691313993495,-0.034486804818291,5.984691313993495,-0.0299456905852635,9.3854823025429,0.1192537247981803,0.1868959296964836,5.350571026978895,0.0036708514760315,-0.4985027351676967,-0.0346118338110659,-0.2069109028044606,-1.1142720009013611,-0.022045846544076,1.0,-0.0026290493167101,6.543328217224424,0.1803970392892837,0.1745825090380349,5.727950344112847,0.0036708514760315,-0.4985027351676967,-0.0346118338110659,-0.4581741678078809,-3.6988935449830422,-0.0700215779947556,1.0,-0.0126316853566175,0.04,0.0408484449703166,-0.0283669727099649,0.3717153138534988,0.2515989955838931,2.690230829994513,30.68154152627985,0.2308464952006396,34.712950600801065,0.1948112965435816,9.380863039399625,2.2362669293632615,76.60377358490567
2021-12-20,7.852197532584979,0.1459385830290514,0.238472819816544,4.193349828445006,-0.0029950488924876,-0.4958221860876284,-0.034195262403645,-0.2402160499699966,-1.1274504041353093,-0.03059220666154,1.0,-0.004464583291917,9.36180962423768,0.1195913377297504,0.1878770819515424,5.322628690984431,-0.0029950488924876,-0.4958221860876284,-0.034195262403645,-0.2045950720140897,-0.0828789554180175,-0.0218542226351037,1.0,-0.0026135757199758,6.544380022763952,0.1803628167785399,0.1751062049974184,5.710819573221562,-0.0029950488924876,-0.4958221860876284,-0.034195262403645,-0.4632305303065897,0.2951627502594438,-0.0707829508658513,1.2951627502594438,-0.0165348408249702,0.0,0.0419540853388706,-0.0279993006422393,0.374569422369559,0.2491081251007569,2.66973206463085,32.948814329071126,0.2354037965091658,38.759172781854566,0.192839195715458,9.363295880149812,2.2579910278549926,77.5894538606403
2021-12-21,7.737846704109768,0.1484153680590408,0.2442951264109882,4.093409368239149,-0.0128113447235591,-0.492395966558357,-0.0305193351867152,-0.1579792207573773,-0.8228583025514465,-0.0204164319343915,1.0,-0.003030112259995,9.317295253884287,0.120231393532732,0.1886293297785196,5.301402216506491,-0.0128113447235591,-0.492395966558357,-0.0305193351867152,-0.171993138705252,-1.5359097292306925,-0.0184595565380365,1.0,-0.0022194182065643,6.538730589794001,0.1805467844991761,0.1763895788188221,5.669268842318955,-0.0128113447235591,-0.492395966558357,-0.0305193351867152,-0.4356000448937516,-0.6649820944768403,-0.0666184419507166,1.0,-0.0120277454825469,0.0,0.042942311663039,-0.0264044618466855,0.3486895979829852,0.227676035221119,2.867880208978634,37.41614278653362,0.2369901642431338,40.53333333333333,0.2120231664195343,14.57943925233645,2.332748283387024,78.7593984962406
2021-12-22,7.733420399260007,0.1485129309057799,0.2446850655726697,4.086885960083851,0.0147095630460389,-0.4913837293163672,-0.0301806171499912,0.0035743477941156,-24.76524729987487,0.0004621949415598,1.0,6.864192542087823e-05,9.288323726062872,0.120651657903872,0.1878887003635773,5.32229955735463,0.0147095630460389,-0.4913837293163672,-0.0301806171499912,-0.0412115420974014,6.258285921418535,-0.0044369192190613,7.258285921418535,-0.0038855176665049,6.538440872236229,0.1805562289573875,0.176833206322298,5.655046154775525,0.0147095630460389,-0.4913837293163672,-0.0301806171499912,-0.2962824485575204,-9.795454893132442,-0.0453139294051685,1.0,-0.0081817122126385,0.0,0.043693599831336,-0.0207445883807554,0.2765515176049872,0.2140117707181343,3.615962787130276,42.46013188109407,0.2440627074436651,50.43304463690873,0.2494765508576467,28.73134328358209,2.3372419649683915,78.79924953095684
2021-12-23,7.683963581328686,0.1496118263267219,0.2433792009313324,4.108814373147681,0.0157840438953442,-0.4869923996508269,-0.0269484222543829,0.1578218765629176,7.034136851510555,0.0205391234207588,8.034136851510555,0.0246880651155132,9.275425354331125,0.1208397098607422,0.1876635027770286,5.328686355712336,0.0157840438953442,-0.4869923996508269,-0.0269484222543829,0.0405837547475312,12.806912664952678,0.0043754063186791,13.806912664952678,0.0073000299387713,6.547163196449537,0.1802723234891173,0.1768037849945025,5.655987192079748,0.0157840438953442,-0.4869923996508269,-0.0269484222543829,-0.2172145119921411,84.02121361016168,-0.0331768897677952,85.02121361016168,-0.5085012513403083,0.0,0.033699080763871,-0.0238656289445261,0.2743460643306752,0.2197535815800322,3.6450313176340927,48.67647870704933,0.2424067356140824,48.66844207723036,0.2677045596291333,33.70577281191806,2.3333752919410595,78.65168539325843
2021-12-27,7.571026933960924,0.1521832140589601,0.2450002739404885,4.081627922696219,0.0219703141401854,-0.4889023910433456,-0.0260229247334402,0.1564332678892602,0.0510772521373858,0.0206620936693456,1.051077252137386,0.0033050323522627,9.26287549533058,0.1210232441908238,0.1876647524071213,5.328650872829244,0.0219703141401854,-0.4889023910433456,-0.0260229247334402,0.0612807666328138,-583.4600991268646,0.00661573898921,1.0,0.0008006581951939,6.568216371273872,0.1795907219703312,0.1771615658102348,5.644564829741308,0.0219703141401854,-0.4889023910433456,-0.0260229247334402,-0.1904627374156099,-2.342054752286106,-0.0289976344199961,1.0,-0.0052077061009188,0.0,0.0366671169897184,-0.023106888884244,0.7102551415389801,0.6894158509105375,1.4079447512696022,53.71103923558262,0.2485447065818702,54.690618762475054,0.2973698748494892,43.86617100371748,2.3690360839114093,79.43925233644859
2021-12-28,7.679273723698716,0.1497168763955179,0.20460859398915,4.887380005060922,0.0336365201715214,-0.4880973726884345,-0.0236805236650701,0.2671708195052305,0.1374337748115306,0.0347911571810252,1.1374337748115306,0.0059246916386762,9.254244909654965,0.1211497853206179,0.1832445661503918,5.457187443186768,0.0336365201715214,-0.4880973726884345,-0.0236805236650701,0.145459735477639,0.6549028191872034,0.015718163582282,1.6549028191872033,0.0031513522409329,6.565087188203934,0.1796917037207859,0.1770913129039142,5.646804053423767,0.0336365201715214,-0.4880973726884345,-0.0236805236650701,-0.1001713149961763,40.32246528207749,-0.0152581849976921,41.32246528207749,-0.1132966649719593,0.0,0.0328597804769659,-0.0251236080288002,0.250186256655665,0.1519310054354152,3.997022096138927,41.44819051434146,0.234612054170216,38.03191489361702,0.2211324965874291,17.439703153988866,1.9623557003849659,64.17910447761194
2021-12-29,7.670876221947642,0.1499053445499225,0.2003095230599944,4.992273631332821,0.0209415124900678,-0.4841862321324619,-0.0136303791306904,0.454457686844807,1.7854931337693636,0.059244559956799,2.785493133769364,0.0247381767004647,9.243653247031244,0.1213054417526685,0.1827821783073048,5.470992601963697,0.0209415124900678,-0.4841862321324619,-0.0136303791306904,0.2412636914368507,6.939716385019346,0.0261004696658577,7.939716385019346,0.0251381663203699,6.565260199144409,0.1796861175254441,0.1770540008850807,5.647994049957239,0.0209415124900678,-0.4841862321324619,-0.0136303791306904,-0.000180488651439,84.02544316543681,-2.749146959745096e-05,85.02544316543681,-0.0004200116971982,0.0,0.0297878590591613,-0.0255774435469686,0.2987544189890594,0.173138643582202,3.347230812640765,80.35806631166666,0.2366846536637707,40.06644518272425,0.3613861224562818,60.18518518518518,1.9223353698777277,62.19739292364991
2021-12-30,7.691303030980085,0.1494477224952478,0.187076873051101,5.345395880509964,0.0294661706920287,-0.4886118934813996,-0.0168147565395777,0.3387322041437369,-0.3277207247448438,0.0440409384910379,1.0,0.0065818179540389,9.256103025711562,0.1211225193865102,0.1816579219939316,5.504851833463597,0.0294661706920287,-0.4886118934813996,-0.0168147565395777,0.2020281787662597,-1.158782977188285,0.0218264833469119,1.0,0.0026436786523256,6.567029145987944,0.1796290215086068,0.1772113797077532,5.642978149706642,0.0294661706920287,-0.4886118934813996,-0.0168147565395777,-0.0338863502403228,6.719816404450325,-0.00516007306126,7.719816404450325,-0.0071554891397741,0.0,0.0301852083069786,-0.0277934565925304,0.2705149427954007,0.1394946112698847,3.696653449046913,56.42311346654496,0.2393204817127102,44.22310756972112,0.2859271122723495,40.29574861367837,1.7925959556759565,55.576208178438655
2021-12-31,7.68229183931199,0.1496492554576107,0.1802959857765796,5.546434881666403,0.0230274625459285,-0.4873941272716351,-0.0145854910188925,0.374419418996328,0.1775138797555125,0.0487379842292583,1.1775138797555127,0.0085883188276438,9.24737059118879,0.1212507656507951,0.1804461008472749,5.5418207425172765,0.0230274625459285,-0.4873941272716351,-0.0145854910188925,0.2114298000831278,0.2543115015945371,0.0228637749260257,1.2543115015945372,0.0034772653305344,6.556991834328069,0.1799534762716421,0.1770699149769638,5.647486438649005,0.0230274625459285,-0.4873941272716351,-0.0145854910188925,-0.0255857865562806,1.8411741967784805,-0.0039020616715289,2.8411741967784803,-0.0019950428659891,0.0,0.0299954179586526,-0.0266217358851003,0.2648371657811337,0.126203992501726,3.775905067080023,63.318124658294224,0.2356625559944163,39.08427339084273,0.2997819830857152,45.018450184501845,1.728787530252433,50.278293135435995
2022-01-03,7.646073484560672,0.1504647820729679,0.1772846502585875,5.640645945009562,-0.001036724045166,-0.4771282680693538,-0.0241194854921813,0.3762538793317614,0.0194718122863481,0.0492087709592935,1.0194718122863482,0.0075483599378359,9.238271218722666,0.1213846900929297,0.1801689447897251,5.550345791632627,-0.001036724045166,-0.4771282680693538,-0.0241194854921813,0.0927868227957853,-13.916968279282552,0.0100437430877004,1.0,0.0012191566420735,6.55987099751734,0.1798602878822061,0.17692682875026,5.652053736242604,-0.001036724045166,-0.4771282680693538,-0.0241194854921813,-0.1834399773621081,-34.56176041811738,-0.0279639610522666,1.0,-0.0050296060851874,0.0,0.0381285162906726,-0.0236603986550863,0.202743768931609,0.1296915372025347,4.932334050695254,56.90218901099014,0.2346964880509614,37.9973474801061,0.2751523564986777,36.64825046040516,1.704546460032447,46.85185185185185
2022-01-04,7.792250605562683,0.1472266052299011,0.1746515651306214,5.725685549941951,0.0044969159536245,-0.4805380984308653,-0.0227282510775563,0.3374245775376022,-0.4566025119590517,0.0433025828075521,1.0,0.0063752922644425,9.285929737015149,0.1206865168462514,0.1804761507352495,5.540898010718188,0.0044969159536245,-0.4805380984308653,-0.0227282510775563,0.1021189666635162,-0.9877614468264634,0.0109971720059955,1.0,0.0013272103845627,6.586238139440387,0.1790113441726749,0.1772287384296368,5.642425446552307,0.0044969159536245,-0.4805380984308653,-0.0227282510775563,-0.1637724077354768,-2.0426878174770766,-0.0248658496731388,1.0,-0.0044512691739842,0.0,0.0371550974404858,-0.0223822086330704,0.2145291849557032,0.1497110318277256,4.66137041235258,56.78379227964291,0.232318138260219,35.785288270377734,0.2703138495195056,34.74264705882353,1.6610125369677502,42.329020332717185
2022-01-05,7.701773081847897,0.1492142432002673,0.1809028424822506,5.5278288113125,-0.0065842537531057,-0.4824045278564144,-0.0190741477625677,0.2922908140430661,0.2281133616590991,0.037951106914906,1.2281133616590991,0.0069546164654013,9.20198157257258,0.1219217563381002,0.1837652302155521,5.44172553431228,-0.0065842537531057,-0.4824045278564144,-0.0190741477625677,0.0803335260775484,0.2196722676715624,0.0087300246535692,1.2196722676715623,0.0012981946934228,6.585339269562139,0.1790401531486543,0.1779587532319906,5.619279331000856,-0.0065842537531057,-0.4824045278564144,-0.0190741477625677,-0.1801978840840996,0.7096431973020505,-0.027363492818563,1.7096431973020505,-0.0083758223108959,0.0,0.0353461146651301,-0.0241093243535429,0.2308172415232657,0.159960408156734,4.332431966815489,53.4484812668792,0.2434976914301624,50.397350993377486,0.2878643864208322,40.73394495412844,1.732077827663587,50.7380073800738
2022-01-06,7.788349165329491,0.1473112201762164,0.1707921637737016,5.855069221877769,0.0064490348461756,-0.4809063304645882,-0.0199734283987118,0.3797172719129401,0.2671627720037006,0.0487545259418695,1.2671627720037006,0.0091008754329769,9.20970237741763,0.1218070951673743,0.1831598712483723,5.459710899484364,0.0064490348461756,-0.4809063304645882,-0.0199734283987118,0.1395115116754779,3.290339235724284,0.0151483192188794,4.290339235724284,0.0079164170920058,6.59028907135892,0.178881625877729,0.1767128791337707,5.6588967839409,0.0064490348461756,-0.4809063304645882,-0.0199734283987118,-0.1188928078957776,1.5474255956545964,-0.0180406058714592,2.5474255956545964,-0.0082208809757831,0.0,0.0322681044359622,-0.0251754893331787,0.2411261460311299,0.1485031951275643,4.147206813995572,63.106157349016165,0.2426351475866912,49.04037061548643,0.3189522919525294,50.54945054945055,1.6247765710041884,39.41068139963168
2022-01-07,7.807498741162441,0.1468968319427515,0.1704927498969934,5.86535170528162,0.0063327320510309,-0.4792873948413962,-0.01548300510643,0.4942792998483061,11.141463790529343,0.0633082777982787,12.141463790529343,0.1129130082318883,9.19772839213695,0.1219850123040578,0.1833774943122957,5.453231593211015,0.0063327320510309,-0.4792873948413962,-0.01548300510643,0.204674344256122,-10.057084879523035,0.0222527058103356,1.0,0.0027144965920723,6.594835326931584,0.1787362701095037,0.1770415031868105,5.648392752635485,0.0063327320510309,-0.4792873948413962,-0.01548300510643,-0.0480265917402866,-6.74657962840924,-0.0072824550252731,1.0,-0.0013016388484575,0.04,0.0298764787459505,-0.0279394162554299,0.2832093868213918,0.1536222630631399,3.530956398347421,67.75823670233608,0.2412898377014906,46.95767195767196,0.3490691723735202,58.50091407678245,1.6196355977957446,38.786764705882355
2022-01-10,7.786885050240389,0.1473429991997802,0.1669281613683669,5.990600578695977,0.0112857934767189,-0.4775035733826893,-0.0149900603806218,0.5725431456890178,0.624866615231961,0.07352659519946,1.6248666152319609,0.0176032021775606,9.215178616980614,0.1217258985356399,0.1831961331684545,5.458630202058725,0.0112857934767189,-0.4775035733826893,-0.0149900603806218,0.2473745931776626,7.909476502431082,0.0268442537243269,8.909476502431083,0.0291129698624815,6.596124332238962,0.1786951001878397,0.1767886423694857,5.656471649040088,0.0112857934767189,-0.4775035733826893,-0.0149900603806218,-0.0040546131579691,5.442813220024793,-0.0006146962894566,6.442813220024793,-0.0007076993179224,0.0,0.0297878590591613,-0.0255774435469686,0.303595502446955,0.1806252499008648,3.2938564262191794,79.45094077381029,0.2389618613227433,43.754130865829474,0.3655865544399949,61.496350364963504,1.5881895988036494,35.41284403669725
2022-01-11,7.707244069474796,0.1490925316196789,0.1692201820910823,5.909460257920949,0.0010431294827517,-0.4758247157806483,-0.0090992438551138,0.6647552165484414,-1.1364520295601672,0.0862507025460312,1.0,0.0128593355965636,9.190571047967456,0.1220916091103611,0.1848120259953803,5.410902999980999,0.0010431294827517,-0.4758247157806483,-0.0090992438551138,0.2855254103718486,-0.7993518062419465,0.0310672110112594,1.0,0.0037930457829357,6.593332668159258,0.1787842879263702,0.1772976434301659,5.640232573037862,0.0010431294827517,-0.4758247157806483,-0.0090992438551138,0.0381513190129995,-2.5990369252260104,0.0057863482513748,1.0,0.001034508151816,0.0,0.027875251334448,-0.0262627122981233,0.3291308372324744,0.2223812639833605,3.038305390556177,68.33843239224294,0.2444788619598046,51.12285336856011,0.3414302201099705,56.28415300546448,1.6195581088617474,38.82783882783883
2022-01-12,7.72764607278127,0.148640399286074,0.1656950656823635,6.035182372691596,-0.0125606675592555,-0.4735020059795252,-0.0086976973123911,0.6690450678335269,0.0341216893439514,0.086578119736137,1.0341216893439515,0.0133081185217078,9.173878663409855,0.1223409399570687,0.1847705636046457,5.412117202924874,-0.0125606675592555,-0.4735020059795252,-0.0086976973123911,0.2526620685056689,-27.065550595534223,0.0275414661017918,1.0,0.0033694488506889,6.593977484567952,0.1787636795055133,0.177508306705038,5.633538859261901,-0.0125606675592555,-0.4735020059795252,-0.0086976973123911,-0.0012580463555735,5.887527546424594,-0.0001907871776344,6.887527546424594,-0.000234904760117,0.04,0.0280138034413197,-0.0269555379228642,0.322077672422021,0.2053335826609462,3.104841106727978,66.98893849816994,0.2422731062713683,48.31683168316832,0.3490949481099314,58.54545454545455,1.5834072914825201,34.91773308957952
2022-01-13,7.778262727664383,0.1475304275892637,0.1698281623609992,5.888304549814778,-0.0073941899203697,-0.4803017839303631,-0.0082418048951038,0.516327978802437,1.0397560124289835,0.0663808868659375,2.039756012428984,0.0199757398518635,9.152678582903071,0.1226590731628378,0.184773525477004,5.412030448074935,-0.0073941899203697,-0.4803017839303631,-0.0082418048951038,0.2192702672779037,384.9427516608312,0.0239569504219152,385.9427516608312,1.1341071847582396,6.593912848928373,0.1787657450551652,0.1778839961945993,5.621640873694022,-0.0073941899203697,-0.4803017839303631,-0.0082418048951038,-0.0209945955544929,1.6588157444365543,-0.0031839358516947,2.6588157444365543,-0.0015133411951976,0.04,0.0269543855269317,-0.0284791582077312,0.5353067860982802,0.463867473849704,1.8680876538492384,82.94146258759703,0.235641237583171,38.91820580474934,0.3861315306660882,64.7912885662432,1.616812258961958,38.32116788321168
2022-01-14,7.800203093661518,0.1470544312803771,0.1653337584836802,6.048371177716837,-0.0167922637794335,-0.4722992558118442,-0.0118940102983318,0.6283761493610034,0.7000095212040761,0.0805589471210096,1.700009521204076,0.0201392480542458,9.187003224191574,0.1221448155564024,0.1848145796322279,5.410828235963143,-0.0167922637794335,-0.4722992558118442,-0.0118940102983318,0.2090280904716468,8.519513238075733,0.0227525870126724,9.519513238075731,0.0264557796145774,6.593487040697259,0.178779353726285,0.1752463241143262,5.706253457762062,-0.0167922637794335,-0.4722992558118442,-0.0118940102983318,-0.0505719846685084,-0.3495624905463979,-0.007669990746878,1.0,-0.0013712359888134,0.04,0.0269543855269317,-0.0284791582077312,0.2991385830420573,0.1704433450747954,3.342932183764717,78.81765051150235,0.23818505227172,42.32036914963744,0.3785025150895331,62.86231884057971,1.5714725509289271,33.1511839708561
2022-01-18,7.787452103391447,0.1473306895273749,0.1738348567779987,5.752585879546715,-0.0356805950198362,-0.467672861147995,-0.0177802723698952,0.5596606589040498,0.2323154436857306,0.0718669791807319,1.2323154436857306,0.0130480166719298,9.136268448058347,0.1229064656795556,0.1881155951164232,5.315880090761785,-0.0356805950198362,-0.467672861147995,-0.0177802723698952,0.1025258033584134,1.1216890872829903,0.0112218466246998,2.1216890872829905,0.0029263131674579,6.594486999007924,0.1787473987141014,0.1758937523425891,5.685249929740516,-0.0356805950198362,-0.467672861147995,-0.0177802723698952,-0.1777861179714211,6.056801206941303,-0.0269598101760712,7.056801206941303,-0.0340066963571598,0.0,0.0361295227512621,-0.0236510386610812,0.2788211898926699,0.2229279961890587,3.586527970841865,46.836960515301726,0.2495551555274676,55.99472990777339,0.2759188216191028,36.52802893309223,1.6538319807478805,42.18181818181818
2022-01-19,7.790877652100762,0.1472563709372802,0.1721075820609321,5.810318929138031,-0.0149063032259784,-0.4701137068505581,-0.0173678954298619,0.5972569470806777,0.6512090030004769,0.0766610609207834,1.651209003000477,0.0186402171074905,9.15819718546299,0.1225761005821395,0.1882465408830383,5.312182323177447,-0.0149063032259784,-0.4701137068505581,-0.0173678954298619,0.1732459572990067,-19.12514607234621,0.0189170372292085,1.0,0.0023187766581235,6.600583033389971,0.1785528385620921,0.1756845379308863,5.692020224757595,-0.0149063032259784,-0.4701137068505581,-0.0173678954298619,-0.09312771150623,12.504371110553004,-0.0141090129302275,13.504371110553004,-0.0340202698785547,0.0,0.0293368117919798,-0.0265514240290037,0.3111728512991148,0.2174396499939202,3.213647953577744,47.09489417807884,0.2466441156815197,53.324555628703095,0.2714812408806821,34.65703971119133,1.636984289466364,40.83484573502722
2022-01-20,7.810406761553826,0.1468341074980819,0.1710048823098202,5.847785911225497,-0.0019448952646055,-0.4714731372250949,-0.0223804728319918,0.5302380342710545,-1.7887454817074475,0.0678886580148715,1.0,0.0099683705088561,9.137700951443824,0.1228848300936553,0.1886548782603866,5.300684277100588,-0.0019448952646055,-0.4714731372250949,-0.0223804728319918,0.1591406815446256,1.2267552180298151,0.017415833831301,2.226755218029816,0.0047655718788306,6.609033594534996,0.1782838311383058,0.1761405008270103,5.677285681214538,-0.0019448952646055,-0.4714731372250949,-0.0223804728319918,-0.1065293901297097,0.9095421028644742,-0.0161187544963625,1.9095421028644743,-0.0054874765470569,0.0,0.0291279894806287,-0.0263463827477913,0.3077786964423734,0.2195000209684492,3.2490877643903007,62.07115170565801,0.2442100330611343,50.92105263157895,0.3190911362329609,50.45045045045045,1.624152301054064,39.85507246376812
2022-01-21,7.700065115504279,0.1492522805776063,0.1702825342274705,5.872592546327932,0.0111237645482544,-0.4779122820665114,-0.0173599608624805,0.5027789783921525,-1.1069233975619803,0.0652954189603981,1.0,0.0097454901911096,9.118735204949738,0.1231718948240376,0.1900676968162629,5.26128302777227,0.0111237645482544,-0.4779122820665114,-0.0173599608624805,0.2140201005380304,-1.3928348429883717,0.0234703712184947,1.0,0.0028908900952055,6.606824191967189,0.1783540849469016,0.177056778656374,5.647905440896518,0.0111237645482544,-0.4779122820665114,-0.0173599608624805,-0.0285189732507252,-2.6552009985823424,-0.0043165933251612,1.0,-0.000769882052597,0.04,0.0285610566345432,-0.0282851944163066,0.3538023007856209,0.2391654552257687,2.8264372361430508,63.95403454984776,0.2426287253380721,49.046679815910586,0.3399324805562883,55.75539568345324,1.6306005981167295,40.3254972875226
2022-01-24,7.762782685514925,0.1478681254483009,0.1677176036258396,5.962402984285807,-0.0081304533207484,-0.4758373307344152,-0.0223702549182998,0.3785413657710029,-1.3833313990308045,0.0487636174576561,1.0,0.0072105847035416,9.13586105159897,0.1229126201183512,0.1905443368469943,5.2481221119773895,-0.0081304533207484,-0.4758373307344152,-0.0223702549182998,0.0930928088349828,9.18837149872192,0.0101898231822156,10.18837149872192,0.0127605060239682,6.610273049329454,0.1782444436170672,0.1769645761018807,5.650848127456912,-0.0081304533207484,-0.4758373307344152,-0.0223702549182998,-0.1652262950380011,-46.45647928069032,-0.0249953812127031,1.0,-0.0044552878172547,0.0,0.0372671682066451,-0.0227189560547179,0.302813495211856,0.2463882109696151,3.3023627166880782,68.32824949698212,0.239274603010803,44.08672798948752,0.3273223292184124,52.6032315978456,1.5985523937603956,35.92057761732852
2022-01-25,7.805071071040822,0.1469492365459689,0.1681101879328836,5.948479106539631,-0.0082238631678395,-0.4759462263286647,-0.0214375370402999,0.393672500021244,-1.0867048241245525,0.0504380416185456,1.0,0.007411831708719,9.122979538152512,0.123107536350678,0.1911307843678366,5.232019274065651,-0.0082238631678395,-0.4759462263286647,-0.0214375370402999,0.1017165459144447,-0.5355417773033282,0.0111494874429531,1.0,0.0013725859306747,6.61606763968758,0.1780605331660543,0.1769901954417979,5.650030166945276,-0.0082238631678395,-0.4759462263286647,-0.0214375370402999,-0.1529215151688315,-15.043428293182998,-0.0231136565201313,1.0,-0.0041156300033916,0.04,0.0321445946665889,-0.0261826247674879,0.310076051247845,0.2581583218954159,3.225015259161956,57.49580994285825,0.2366382528774624,39.85554826001313,0.2989464313200302,44.2652329749104,1.5972879915477223,35.85585585585586
2022-01-26,7.793307008331189,0.1472037105494542,0.1649475540532777,6.062532694796282,-0.0285964558571238,-0.4725370785865088,-0.0245355333660199,0.3378981712461464,-0.4890185809797125,0.0433574823180136,1.0,0.0063823822772939,9.221321651470276,0.1216349440122943,0.1916930207036482,5.216673743063566,-0.0285964558571238,-0.4725370785865088,-0.0245355333660199,0.0097813026965835,5.991014785706562,0.0010607267651721,6.991014785706562,0.0009019907995653,6.61486188798816,0.1780987704004449,0.1767333786203762,5.658240402711922,-0.0285964558571238,-0.4725370785865088,-0.0245355333660199,-0.2596388085143485,-12.998063197943608,-0.0392508282891461,1.0,-0.0069905242554959,0.12,0.0338284799467825,-0.0291578666332136,0.2775491456261693,0.097975732312706,3.6029655005457424,52.671368478117614,0.2426152544081539,49.08136482939632,0.3365125193322043,55.27728085867621,1.5686006736999556,32.55395683453237
